STATISTIC,STATISTIC Label,TLIST(A1),Year,C02199V02655,Sex,C01888V02321,County and City,C01940V02373,Form of Ceremony,UNIT,VALUE
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,14,Longford,7,Other religious denominations,Number,0
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,14,Longford,8,Civil marriages,Number,1
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,14,Longford,9,The Humanist Association,Number,0
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,14,Longford,10,The Spiritualist Union of Ireland,Number,0
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,15,Louth,-,All ceremonies,Number,10
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,15,Louth,7,Other religious denominations,Number,3
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,15,Louth,8,Civil marriages,Number,2
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,15,Louth,9,The Humanist Association,Number,3
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,15,Louth,10,The Spiritualist Union of Ireland,Number,2
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,16,Meath,-,All ceremonies,Number,18
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,16,Meath,7,Other religious denominations,Number,7
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,16,Meath,8,Civil marriages,Number,1
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,16,Meath,9,The Humanist Association,Number,8
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,16,Meath,10,The Spiritualist Union of Ireland,Number,2
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,17,Offaly,-,All ceremonies,Number,4
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,17,Offaly,7,Other religious denominations,Number,0
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,17,Offaly,8,Civil marriages,Number,3
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,17,Offaly,9,The Humanist Association,Number,0
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,17,Offaly,10,The Spiritualist Union of Ireland,Number,1
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,18,Westmeath,-,All ceremonies,Number,7
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,18,Westmeath,7,Other religious denominations,Number,3
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,18,Westmeath,8,Civil marriages,Number,2
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,18,Westmeath,9,The Humanist Association,Number,0
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,18,Westmeath,10,The Spiritualist Union of Ireland,Number,2
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,19,Wexford,-,All ceremonies,Number,8
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,19,Wexford,7,Other religious denominations,Number,3
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,19,Wexford,8,Civil marriages,Number,3
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,19,Wexford,9,The Humanist Association,Number,0
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,19,Wexford,10,The Spiritualist Union of Ireland,Number,2
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,2,Munster,-,All ceremonies,Number,62
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,2,Munster,7,Other religious denominations,Number,17
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,2,Munster,8,Civil marriages,Number,18
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,2,Munster,9,The Humanist Association,Number,17
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,2,Munster,10,The Spiritualist Union of Ireland,Number,10
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,2&,Waterford County,-,All ceremonies,Number,6
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,2&,Waterford County,7,Other religious denominations,Number,3
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,2&,Waterford County,8,Civil marriages,Number,2
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,2&,Waterford County,9,The Humanist Association,Number,1
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,2&,Waterford County,10,The Spiritualist Union of Ireland,Number,0
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,2-,Waterford City,-,All ceremonies,Number,3
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,2-,Waterford City,7,Other religious denominations,Number,2
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,2-,Waterford City,8,Civil marriages,Number,1
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,2-,Waterford City,9,The Humanist Association,Number,0
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,2-,Waterford City,10,The Spiritualist Union of Ireland,Number,0
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,20,Clare,-,All ceremonies,Number,4
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,20,Clare,7,Other religious denominations,Number,2
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,20,Clare,8,Civil marriages,Number,0
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,20,Clare,9,The Humanist Association,Number,2
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,20,Clare,10,The Spiritualist Union of Ireland,Number,0
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,21,Cork City,-,All ceremonies,Number,7
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,21,Cork City,7,Other religious denominations,Number,0
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,21,Cork City,8,Civil marriages,Number,4
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,21,Cork City,9,The Humanist Association,Number,2
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,21,Cork City,10,The Spiritualist Union of Ireland,Number,1
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,22,Cork County,-,All ceremonies,Number,20
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,22,Cork County,7,Other religious denominations,Number,7
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,22,Cork County,8,Civil marriages,Number,3
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,22,Cork County,9,The Humanist Association,Number,6
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,22,Cork County,10,The Spiritualist Union of Ireland,Number,4
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,25,Kerry,-,All ceremonies,Number,8
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,25,Kerry,7,Other religious denominations,Number,2
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,25,Kerry,8,Civil marriages,Number,0
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,25,Kerry,9,The Humanist Association,Number,3
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,25,Kerry,10,The Spiritualist Union of Ireland,Number,3
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,26,Limerick City,-,All ceremonies,Number,7
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,26,Limerick City,7,Other religious denominations,Number,0
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,26,Limerick City,8,Civil marriages,Number,5
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,26,Limerick City,9,The Humanist Association,Number,1
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,26,Limerick City,10,The Spiritualist Union of Ireland,Number,1
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,27,Limerick County,-,All ceremonies,Number,2
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,27,Limerick County,7,Other religious denominations,Number,0
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,27,Limerick County,8,Civil marriages,Number,0
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,27,Limerick County,9,The Humanist Association,Number,2
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,27,Limerick County,10,The Spiritualist Union of Ireland,Number,0
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,28,North Tipperary,-,All ceremonies,Number,0
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,28,North Tipperary,7,Other religious denominations,Number,0
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,28,North Tipperary,8,Civil marriages,Number,0
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,28,North Tipperary,9,The Humanist Association,Number,0
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,28,North Tipperary,10,The Spiritualist Union of Ireland,Number,0
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,29,South Tipperary,-,All ceremonies,Number,0
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,29,South Tipperary,7,Other religious denominations,Number,0
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,29,South Tipperary,8,Civil marriages,Number,0
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,29,South Tipperary,9,The Humanist Association,Number,0
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,29,South Tipperary,10,The Spiritualist Union of Ireland,Number,0
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,295,Tipperary,-,All ceremonies,Number,5
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,295,Tipperary,7,Other religious denominations,Number,1
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,295,Tipperary,8,Civil marriages,Number,3
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,295,Tipperary,9,The Humanist Association,Number,0
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,295,Tipperary,10,The Spiritualist Union of Ireland,Number,1
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,3,Connacht,-,All ceremonies,Number,23
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,3,Connacht,7,Other religious denominations,Number,5
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,3,Connacht,8,Civil marriages,Number,15
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,3,Connacht,9,The Humanist Association,Number,2
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,3,Connacht,10,The Spiritualist Union of Ireland,Number,1
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,30,Galway City,-,All ceremonies,Number,2
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,30,Galway City,7,Other religious denominations,Number,2
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,30,Galway City,8,Civil marriages,Number,0
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,30,Galway City,9,The Humanist Association,Number,0
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,30,Galway City,10,The Spiritualist Union of Ireland,Number,0
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,31,Leitrim,-,All ceremonies,Number,1
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,31,Leitrim,7,Other religious denominations,Number,0
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,31,Leitrim,8,Civil marriages,Number,1
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,31,Leitrim,9,The Humanist Association,Number,0
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,31,Leitrim,10,The Spiritualist Union of Ireland,Number,0
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,32,Mayo,-,All ceremonies,Number,7
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,32,Mayo,7,Other religious denominations,Number,1
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,32,Mayo,8,Civil marriages,Number,6
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,32,Mayo,9,The Humanist Association,Number,0
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,32,Mayo,10,The Spiritualist Union of Ireland,Number,0
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,33,Roscommon,-,All ceremonies,Number,2
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,33,Roscommon,7,Other religious denominations,Number,0
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,33,Roscommon,8,Civil marriages,Number,1
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,33,Roscommon,9,The Humanist Association,Number,0
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,33,Roscommon,10,The Spiritualist Union of Ireland,Number,1
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,34,Sligo,-,All ceremonies,Number,2
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,34,Sligo,7,Other religious denominations,Number,2
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,34,Sligo,8,Civil marriages,Number,0
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,34,Sligo,9,The Humanist Association,Number,0
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,34,Sligo,10,The Spiritualist Union of Ireland,Number,0
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,35,Galway County,-,All ceremonies,Number,9
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,35,Galway County,7,Other religious denominations,Number,0
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,35,Galway County,8,Civil marriages,Number,7
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,35,Galway County,9,The Humanist Association,Number,2
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,35,Galway County,10,The Spiritualist Union of Ireland,Number,0
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,4,Ulster (pt),-,All ceremonies,Number,22
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,4,Ulster (pt),7,Other religious denominations,Number,2
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,4,Ulster (pt),8,Civil marriages,Number,8
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,4,Ulster (pt),9,The Humanist Association,Number,7
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,4,Ulster (pt),10,The Spiritualist Union of Ireland,Number,5
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,40,Cavan,-,All ceremonies,Number,8
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,40,Cavan,7,Other religious denominations,Number,1
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,40,Cavan,8,Civil marriages,Number,2
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,40,Cavan,9,The Humanist Association,Number,2
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,40,Cavan,10,The Spiritualist Union of Ireland,Number,3
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,41,Donegal,-,All ceremonies,Number,10
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,41,Donegal,7,Other religious denominations,Number,1
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,41,Donegal,8,Civil marriages,Number,5
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,41,Donegal,9,The Humanist Association,Number,3
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,41,Donegal,10,The Spiritualist Union of Ireland,Number,1
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,42,Monaghan,-,All ceremonies,Number,4
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,42,Monaghan,7,Other religious denominations,Number,0
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,42,Monaghan,8,Civil marriages,Number,1
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,42,Monaghan,9,The Humanist Association,Number,2
VSB10,Same Sex Marriages Celebrated,2022,2022,1,Male,42,Monaghan,10,The Spiritualist Union of Ireland,Number,1
VSB10,Same Sex Marriages Celebrated,2022,2022,2,Female,-,State,-,All ceremonies,Number,313
VSB10,Same Sex Marriages Celebrated,2022,2022,2,Female,-,State,7,Other religious denominations,Number,53
VSB10,Same Sex Marriages Celebrated,2022,2022,2,Female,-,State,8,Civil marriages,Number,149
VSB10,Same Sex Marriages Celebrated,2022,2022,2,Female,-,State,9,The Humanist Association,Number,48
VSB10,Same Sex Marriages Celebrated,2022,2022,2,Female,-,State,10,The Spiritualist Union of Ireland,Number,63
VSB10,Same Sex Marriages Celebrated,2022,2022,2,Female,0,Dublin City,-,All ceremonies,Number,68
VSB10,Same Sex Marriages Celebrated,2022,2022,2,Female,0,Dublin City,7,Other religious denominations,Number,2
VSB10,Same Sex Marriages Celebrated,2022,2022,2,Female,0,Dublin City,8,Civil marriages,Number,58
VSB10,Same Sex Marriages Celebrated,2022,2022,2,Female,0,Dublin City,9,The Humanist Association,Number,8
VSB10,Same Sex Marriages Celebrated,2022,2022,2,Female,0,Dublin City,10,The Spiritualist Union of Ireland,Number,0
VSB10,Same Sex Marriages Celebrated,2022,2022,2,Female,2,Fingal,-,All ceremonies,Number,4
VSB10,Same Sex Marriages Celebrated,2022,2022,2,Female,2,Fingal,7,Other religious denominations,Number,0
VSB10,Same Sex Marriages Celebrated,2022,2022,2,Female,2,Fingal,8,Civil marriages,Number,1
VSB10,Same Sex Marriages Celebrated,2022,2022,2,Female,2,Fingal,9,The Humanist Association,Number,1
VSB10,Same Sex Marriages Celebrated,2022,2022,2,Female,2,Fingal,10,The Spiritualist Union of Ireland,Number,2
VSB10,Same Sex Marriages Celebrated,2022,2022,2,Female,3,Dun Laoghaire Rathdown,-,All ceremonies,Number,4
VSB10,Same Sex Marriages Celebrated,2022,2022,2,Female,3,Dun Laoghaire Rathdown,7,Other religious denominations,Number,1
VSB10,Same Sex Marriages Celebrated,2022,2022,2,Female,3,Dun Laoghaire Rathdown,8,Civil marriages,Number,1
VSB10,Same Sex Marriages Celebrated,2022,2022,2,Female,3,Dun Laoghaire Rathdown,9,The Humanist Association,Number,1
VSB10,Same Sex Marriages Celebrated,2022,2022,2,Female,3,Dun Laoghaire Rathdown,10,The Spiritualist Union of Ireland,Number,1
VSB10,Same Sex Marriages Celebrated,2022,2022,2,Female,4,South Dublin,-,All ceremonies,Number,0
VSB10,Same Sex Marriages Celebrated,2022,2022,2,Female,4,South Dublin,7,Other religious denominations,Number,0
VSB10,Same Sex Marriages Celebrated,2022,2022,2,Female,4,South Dublin,8,Civil marriages,Number,0
VSB10,Same Sex Marriages Celebrated,2022,2022,2,Female,4,South Dublin,9,The Humanist Association,Number,0
VSB10,Same Sex Marriages Celebrated,2022,2022,2,Female,4,South Dublin,10,The Spiritualist Union of Ireland,Number,0
VSB10,Same Sex Marriages Celebrated,2022,2022,2,Female,1,Leinster,-,All ceremonies,Number,189
VSB10,Same Sex Marriages Celebrated,2022,2022,2,Female,1,Leinster,7,Other religious denominations,Number,32
VSB10,Same Sex Marriages Celebrated,2022,2022,2,Female,1,Leinster,8,Civil marriages,Number,95
VSB10,Same Sex Marriages Celebrated,2022,2022,2,Female,1,Leinster,9,The Humanist Association,Number,30
VSB10,Same Sex Marriages Celebrated,2022,2022,2,Female,1,Leinster,10,The Spiritualist Union of Ireland,Number,32
VSB10,Same Sex Marriages Celebrated,2022,2022,2,Female,1-,Wicklow,-,All ceremonies,Number,11
VSB10,Same Sex Marriages Celebrated,2022,2022,2,Female,1-,Wicklow,7,Other religious denominations,Number,5
VSB10,Same Sex Marriages Celebrated,2022,2022,2,Female,1-,Wicklow,8,Civil marriages,Number,2
VSB10,Same Sex Marriages Celebrated,2022,2022,2,Female,1-,Wicklow,9,The Humanist Association,Number,3
VSB10,Same Sex Marriages Celebrated,2022,2022,2,Female,1-,Wicklow,10,The Spiritualist Union of Ireland,Number,1
VSB10,Same Sex Marriages Celebrated,2022,2022,2,Female,10,Carlow,-,All ceremonies,Number,5
VSB10,Same Sex Marriages Celebrated,2022,2022,2,Female,10,Carlow,7,Other religious denominations,Number,0
VSB10,Same Sex Marriages Celebrated,2022,2022,2,Female,10,Carlow,8,Civil marriages,Number,3
